0.03125	0.03125	0.03125	0.03125	0.03125
0.03125	0.03125	0.03125	0.03125	0.03125
0.4375	0.4375	0.4375	0.4375	0.4375
0.03125	0.03125	0.03125	0.03125	0.03125
0.4375	0.4375	0.4375	0.4375	0.4375
0.4375	0.4375	0.4375	0.4375	0.4375
0.4375	0.4375	0.4375	0.4375	0.4375
0.4375	0.4375	0.4375	0.4375	0.4375
0.09375	0.09375	0.09375	0.09375	0.09375
0.0625	0.0625	0.0625	0.0625	0.0625
0.34375	0.34375	0.34375	0.34375	0.34375
0.0625	0.0625	0.0625	0.0625	0.0625
0.0625	0.0625	0.0625	0.0625	0.0625
0.09375	0.09375	0.09375	0.09375	0.09375
0.03125	0.03125	0.03125	0.03125	0.03125
0.09375	0.09375	0.09375	0.09375	0.09375
0.1875	0.1875	0.1875	0.1875	0.1875
0.0625	0.0625	0.0625	0.0625	0.0625
0.09375	0.09375	0.09375	0.09375	0.09375
0.1875	0.1875	0.1875	0.1875	0.1875
0.0625	0.0625	0.0625	0.0625	0.0625
0.09375	0.09375	0.09375	0.09375	0.09375
0.0625	0.0625	0.0625	0.0625	0.0625
0.09375	0.09375	0.09375	0.09375	0.09375
0.125	0.125	0.125	0.125	0.125
0.03125	0.03125	0.03125	0.03125	0.03125
0.125	0.125	0.125	0.125	0.125
0.125	0.125	0.125	0.125	0.125
0.1875	0.1875	0.1875	0.1875	0.1875
0.03125	0.03125	0.03125	0.03125	0.03125
0.09375	0.09375	0.09375	0.09375	0.09375
0.125	0.125	0.125	0.125	0.125
