0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.21875	0.0625	0	0	0
0.25	0.09375	0	0	0
0.1875	0.046875	0	0	0
0.265625	0.09375	0	0	0
0.21875	0.078125	0.015625	0	0
0.265625	0.046875	0.015625	0	0
0.28125	0.0625	0	0	0
0.28125	0.0625	0.015625	0	0
0.25	0.0625	0	0	0
0.265625	0.0625	0.015625	0	0
0.25	0.046875	0.03125	0	0
0.3125	0.078125	0.015625	0	0
0.265625	0.03125	0.015625	0	0
0.25	0.0625	0	0	0
0.234375	0.109375	0.015625	0	0
0.234375	0.078125	0	0	0
0.1875	0.046875	0	0	0
0.21875	0.09375	0	0	0
0.265625	0.09375	0.015625	0	0
0.28125	0.0625	0.015625	0	0
0.1875	0.078125	0	0	0
0.28125	0.09375	0.015625	0	0
0.265625	0.078125	0.015625	0	0
0.21875	0.0625	0	0	0
0.234375	0.078125	0	0	0
