0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.875	0.875	0.875	0.875	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.5	0.5	0.5	0.5	0.5
0	0	0	0	0
0	0	0	0	0
0.75	0.75	0.75	0.75	0.75
0.5	0.5	0.5	0.5	0.5
0.625	0.625	0.5	0.5	0.5
0.875	0.875	0.75	0.75	0.75
0.5	0.5	0.5	0.5	0.5
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.625	0.625	0.625	0.625	0.5
0.875	0.875	0.875	0.875	0.875
0	0	0	0	0
1	1	1	1	1
0	0	0	0	0
0.125	0.125	0.125	0.125	0.125
0.875	0.875	0.875	0.875	0.75
0.875	0.875	0.875	0.875	0.875
0	0	0	0	0
0.625	0.625	0.625	0.625	0.625
0.875	0.875	0.875	0.875	0.75
0.75	0.75	0.75	0.75	0.75
0	0	0	0	0
0.75	0.75	0.75	0.75	0.75
