0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.25	0.25	0.25	0.25	0.25
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.25	0.25	0.25	0.15625	0.125
0.15625	0.15625	0.15625	0.15625	0.15625
0.25	0.25	0.25	0.25	0.25
0.15625	0.15625	0.15625	0.15625	0.15625
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.28125	0.125	0.03125	0	0
0.28125	0.28125	0.28125	0.28125	0.28125
0.25	0.25	0.25	0.25	0.25
0.15625	0.15625	0.15625	0.15625	0.15625
0.15625	0.15625	0.15625	0.15625	0.15625
0.25	0.25	0.25	0.25	0.25
0.25	0.25	0.25	0.25	0.25
0.40625	0.0625	0	0	0
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
