0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.125
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.125
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.28125	0.28125	0.28125	0.28125	0.28125
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.1875	0.1875	0.1875	0.1875	0.1875
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.25	0.25	0.25	0.25	0.25
0.1875	0.1875	0.1875	0.1875	0.1875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.25	0.25	0.25	0.25	0.25
0.21875	0.21875	0.21875	0.21875	0.21875
0.1875	0.1875	0.1875	0.1875	0.1875
0.28125	0.28125	0.28125	0.28125	0.28125
