0.4375	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.4375	0.09375	0	0	0
0.4375	0.09375	0	0	0
0.4375	0.09375	0	0	0
0.4375	0.09375	0	0	0
0.4375	0.09375	0	0	0
0.375	0.09375	0	0	0
0.375	0	0	0	0
0.5	0.09375	0	0	0
0.40625	0	0	0	0
0.375	0.15625	0	0	0
0.375	0	0	0	0
0.375	0.1875	0	0	0
0.375	0	0	0	0
0.375	0.03125	0	0	0
0.5	0.125	0.03125	0	0
0.375	0.03125	0	0	0
0.3125	0.0625	0	0	0
0.375	0.1875	0	0	0
0.375	0.21875	0	0	0
0.25	0.03125	0	0	0
0.40625	0.0625	0	0	0
0.46875	0.125	0	0	0
0.4375	0.125	0	0	0
0.46875	0.03125	0	0	0
0.40625	0.15625	0	0	0
0.5	0.15625	0	0	0
0.5	0.15625	0	0	0
0.40625	0.15625	0	0	0
0.40625	0.15625	0	0	0
