0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.75	0.75	0.75	0.75	0.75
0.375	0.375	0.375	0.375	0.375
0	0	0	0	0
1	1	1	1	1
0	0	0	0	0
0	0	0	0	0
0.875	0.875	0.875	0.875	0.875
0	0	0	0	0
0.125	0.125	0.125	0.125	0.125
0.875	0.875	0.875	0.875	0.875
1	1	1	1	1
0	0	0	0	0
0.875	0.875	0.875	0.875	0.875
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0.875	0.875	0.875	0.875	0.875
0.125	0.125	0.125	0.125	0.125
1	1	1	1	1
0.125	0.125	0.125	0.125	0.125
0.875	0.875	0.875	0.875	0.875
0.875	0.875	0.875	0.875	0.875
1	1	1	1	1
1	1	1	1	1
