0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.34375	0.03125	0	0	0
0.40625	0	0	0	0
0.34375	0	0	0	0
0.34375	0	0	0	0
0.34375	0	0	0	0
0.40625	0	0	0	0
0.375	0	0	0	0
0.34375	0	0	0	0
0.3125	0	0	0	0
0.3125	0	0	0	0
0.3125	0	0	0	0
0.40625	0	0	0	0
0.40625	0	0	0	0
0.375	0	0	0	0
0.3125	0	0	0	0
0.3125	0	0	0	0
0.375	0	0	0	0
0.375	0	0	0	0
0.34375	0	0	0	0
0.25	0	0	0	0
0.375	0	0	0	0
0.46875	0	0	0	0
0.53125	0	0	0	0
0.40625	0	0	0	0
0.3125	0.03125	0	0	0
